neuron,cluster_index,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
368,0,((((NOT pre:tok:sitting) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits) OR pre:tok:dancing),((((NOT pre) AND (hyp OR hyp)) OR hyp) OR pre),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR pre:tok),0.03807106598984772,6,-0.0443564,-0.0062554833,0.07785068
368,1,((((hyp:tok:sitting OR pre:tok:dog) OR hyp:tok:sits) OR hyp:tok:sleep) OR hyp:tok:nap),((((hyp OR pre) OR hyp) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.02132564841498559,5,-0.0443564,-0.0062554833,0.07785068
368,2,((((hyp:tok:cat OR hyp:tok:laying) OR hyp:tok:sleeping) OR pre:tok:doctors) OR hyp:tok:cats),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.01752021563342318,5,-0.0443564,-0.0062554833,0.07785068
369,0,(hyp:tok:purse AND pre:tok:blue),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.17249317,0.0120003605,-0.0020644206
369,1,((((hyp:tok:very AND pre:tok:enthusiasts) OR hyp:tok:years) AND (NOT pre:tag:vbz)) AND (NOT pre:tok:in)),((((hyp AND pre) OR hyp) AND (NOT pre)) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tag)) AND (NOT pre:tok)),0.13333333333333333,7,-0.17249317,0.0120003605,-0.0020644206
369,2,pre:tok:in,pre,pre:tok,0.0,1,-0.17249317,0.0120003605,-0.0020644206
375,0,((((oth:overlap:overlap75 OR pre:tok:him) AND hyp:tag:.) OR hyp:tok:not) OR hyp:tok:adult),((((oth OR pre) AND hyp) OR hyp) OR hyp),((((oth:overlap OR pre:tok) AND hyp:tag) OR hyp:tok) OR hyp:tok),0.038182512409316534,5,-0.006633075,-0.038335316,0.08920403
375,1,((((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not) OR hyp:tok:no) OR pre:tok:skeleton),((((hyp OR oth) OR hyp) OR hyp) OR pre),((((hyp:tok OR oth:overlap) OR hyp:tok) OR hyp:tok) OR pre:tok),0.023401826484018264,5,-0.006633075,-0.038335316,0.08920403
375,2,((((hyp:tok:no OR hyp:tok:not) OR hyp:tok:yellow) OR hyp:tok:nobody) OR hyp:tok:flip),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.016986706056129987,5,-0.006633075,-0.038335316,0.08920403
376,0,((((hyp:tok:hoops OR hyp:tok:podium) OR pre:tok:raining) AND (NOT hyp:tok:is)) AND (NOT hyp:tag:jj)),((((hyp OR hyp) OR pre) AND (NOT hyp)) AND (NOT hyp)),((((hyp:tok OR hyp:tok) OR pre:tok) AND (NOT hyp:tok)) AND (NOT hyp:tag)),0.3,7,0.0007233795,-0.028777227,-0.044512797
376,1,(((hyp:tok:in AND pre:tok:facing) OR pre:tok:trampoline) AND pre:tok:in),(((hyp AND pre) OR pre) AND pre),(((hyp:tok AND pre:tok) OR pre:tok) AND pre:tok),0.13043478260869565,4,0.0007233795,-0.028777227,-0.044512797
376,2,((((pre:tok:corn OR pre:tok:fun) AND pre:tag:nns) AND hyp:tag:in) AND hyp:tag:dt),((((pre OR pre) AND pre) AND hyp) AND hyp),((((pre:tok OR pre:tok) AND pre:tag) AND hyp:tag) AND hyp:tag),0.0425531914893617,5,0.0007233795,-0.028777227,-0.044512797
377,0,((((hyp:tok:standing AND pre:tok:sitting) OR pre:tok:late) OR pre:tok:halloween) OR hyp:tok:tutu),((((hyp AND pre) OR pre) OR pre) OR hyp),((((hyp:tok AND pre:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.05555555555555555,5,-0.09723284,-0.059717126,0.094734125
377,1,((((NOT oth:overlap:overlap75) AND (hyp:tok:running OR hyp:tok:standing)) OR hyp:tok:jumping) AND (NOT pre:tok:man)),((((NOT oth) AND (hyp OR hyp)) OR hyp) AND (NOT pre)),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR hyp:tok) AND (NOT pre:tok)),0.027538726333907058,7,-0.09723284,-0.059717126,0.094734125
377,2,((((hyp:tok:running AND pre:tok:on) OR pre:tok:garden) OR hyp:tok:seat) OR pre:tok:among),((((hyp AND pre) OR pre) OR hyp) OR pre),((((hyp:tok AND pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.022292993630573247,5,-0.09723284,-0.059717126,0.094734125
378,0,((((hyp:tok:lighting OR pre:tok:lemons) OR pre:tok:shoveling) OR hyp:tok:flip) AND (NOT pre:tok:on)),((((hyp OR pre) OR pre) OR hyp) AND (NOT pre)),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) AND (NOT pre:tok)),0.08695652173913043,6,-0.04267779,-0.071643114,0.047284134
378,1,((((NOT pre:tok:white) AND (hyp:tok:white AND pre:tok:black)) OR hyp:tok:apron) OR pre:tok:last),((((NOT pre) AND (hyp AND pre)) OR hyp) OR pre),((((NOT pre:tok) AND (hyp:tok AND pre:tok)) OR hyp:tok) OR pre:tok),0.06,6,-0.04267779,-0.071643114,0.047284134
378,2,((hyp:tok:lighting OR pre:tok:whose) AND pre:tok:blue),((hyp OR pre) AND pre),((hyp:tok OR pre:tok) AND pre:tok),0.04878048780487805,3,-0.04267779,-0.071643114,0.047284134
380,0,((((hyp:tok:shirt OR hyp:tok:wearing) OR pre:tok:wooden) AND (NOT pre:tok:on)) OR hyp:tok:climbing),((((hyp OR hyp) OR pre) AND (NOT pre)) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) AND (NOT pre:tok)) OR hyp:tok),0.03773584905660377,6,-0.009416558,-0.03922396,0.04674379
380,1,((((hyp:tok:shirt OR pre:tok:summer) OR pre:tok:river) OR hyp:tok:green) AND (NOT hyp:tag:nns)),((((hyp OR pre) OR pre) OR hyp) AND (NOT hyp)),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) AND (NOT hyp:tag)),0.016624040920716114,6,-0.009416558,-0.03922396,0.04674379
380,2,((((hyp:tok:man AND hyp:tok:wearing) OR hyp:tok:human) OR hyp:tok:item) OR pre:tok:cooks),((((hyp AND hyp) OR hyp) OR hyp) OR pre),((((hyp:tok AND hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.024193548387096774,5,-0.009416558,-0.03922396,0.04674379
382,0,((((NOT hyp:tok:standing) AND (hyp:tag:nn OR hyp:tag:nnp)) OR hyp:tag:vb) AND (NOT hyp:tok:water)),((((NOT hyp) AND (hyp OR hyp)) OR hyp) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tag OR hyp:tag)) OR hyp:tag) AND (NOT hyp:tok)),0.06051426038126201,7,-0.02214479,0.024445377,0.007978243
382,1,((((NOT hyp:tag:ex) AND (hyp:tag:dt OR pre:tag:in)) OR hyp:tag:prp$) AND (NOT pre:tok:walk)),((((NOT hyp) AND (hyp OR pre)) OR hyp) AND (NOT pre)),((((NOT hyp:tag) AND (hyp:tag OR pre:tag)) OR hyp:tag) AND (NOT pre:tok)),0.025589336405150778,7,-0.02214479,0.024445377,0.007978243
382,2,((((NOT hyp:tok:there) AND (hyp:tag:dt OR hyp:tag:prp$)) AND (NOT hyp:tok:wearing)) OR hyp:tok:and),((((NOT hyp) AND (hyp OR hyp)) AND (NOT hyp)) OR hyp),((((NOT hyp:tok) AND (hyp:tag OR hyp:tag)) AND (NOT hyp:tok)) OR hyp:tok),0.011040033016921172,7,-0.02214479,0.024445377,0.007978243
385,0,((((hyp:tok:motorcycle OR pre:tok:drums) OR pre:tok:way) OR pre:tok:throwing) AND pre:tag:jj),((((hyp OR pre) OR pre) OR pre) AND pre),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) AND pre:tag),0.028169014084507043,5,-0.19993636,0.06951972,0.07704001
385,1,((((hyp:tok:woman AND pre:tok:man) OR pre:tok:elderly) OR hyp:tok:female) OR hyp:tok:rollerblading),((((hyp AND pre) OR pre) OR hyp) OR hyp),((((hyp:tok AND pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.021671826625386997,5,-0.19993636,0.06951972,0.07704001
385,2,((((hyp:tok:girls OR hyp:tok:women) OR hyp:tok:head) OR pre:tok:trying) AND hyp:tag:.),((((hyp OR hyp) OR hyp) OR pre) AND hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) AND hyp:tag),0.01054481546572935,5,-0.19993636,0.06951972,0.07704001
386,0,((((hyp:tag:in AND oth:overlap:overlap75) OR hyp:tok:costume) OR pre:tok:outdoors) OR hyp:tok:nobody),((((hyp AND oth) OR hyp) OR pre) OR hyp),((((hyp:tag AND oth:overlap) OR hyp:tok) OR pre:tok) OR hyp:tok),0.029443254817987152,5,-0.07539061,0.013552467,0.060133383
386,1,((((hyp:tag:in AND oth:overlap:overlap75) OR hyp:tok:present) OR pre:tok:party) OR hyp:tok:no),((((hyp AND oth) OR hyp) OR pre) OR hyp),((((hyp:tag AND oth:overlap) OR hyp:tok) OR pre:tok) OR hyp:tok),0.022865853658536585,5,-0.07539061,0.013552467,0.060133383
386,2,((((hyp:tag:jj AND oth:overlap:overlap50) OR hyp:tok:one) OR hyp:tok:empty) AND (NOT pre:tok:black)),((((hyp AND oth) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tag AND oth:overlap) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.011479028697571744,6,-0.07539061,0.013552467,0.060133383
387,0,pre:tok:in,pre,pre:tok,0.0,1,0.009200748,-0.054898825,-0.152038
387,1,pre:tok:in,pre,pre:tok,0.0,1,0.009200748,-0.054898825,-0.152038
387,2,(hyp:tok:microscope AND hyp:tok:woman),(hyp AND hyp),(hyp:tok AND hyp:tok),0.2,2,0.009200748,-0.054898825,-0.152038
389,0,((((NOT pre:tag:jj) AND (hyp:tok:robe OR pre:tok:auditorium)) OR hyp:tok:airport) AND hyp:tok:is),((((NOT pre) AND (hyp OR pre)) OR hyp) AND hyp),((((NOT pre:tag) AND (hyp:tok OR pre:tok)) OR hyp:tok) AND hyp:tok),0.125,6,-0.20930724,-0.015839417,0.10832163
389,1,(hyp:tok:white AND pre:tok:purse),(hyp AND pre),(hyp:tok AND pre:tok),0.03225806451612903,2,-0.20930724,-0.015839417,0.10832163
389,2,(hyp:tok:white AND pre:tok:whose),(hyp AND pre),(hyp:tok AND pre:tok),0.058823529411764705,2,-0.20930724,-0.015839417,0.10832163
390,0,((((NOT hyp:tok:there) AND (hyp:tag:nn OR hyp:tag:vbg)) AND (NOT pre:tok:stage)) AND (NOT pre:tok:players)),((((NOT hyp) AND (hyp OR hyp)) AND (NOT pre)) AND (NOT pre)),((((NOT hyp:tok) AND (hyp:tag OR hyp:tag)) AND (NOT pre:tok)) AND (NOT pre:tok)),0.060710589858571924,8,-0.044601567,0.03322322,0.010111784
390,1,((((NOT hyp:tag:ex) AND (hyp:tag:. OR hyp:tag:dt)) OR pre:tok:people) AND (NOT pre:tok:'s)),((((NOT hyp) AND (hyp OR hyp)) OR pre) AND (NOT pre)),((((NOT hyp:tag) AND (hyp:tag OR hyp:tag)) OR pre:tok) AND (NOT pre:tok)),0.023899529569892473,7,-0.044601567,0.03322322,0.010111784
390,2,((((NOT hyp:tag:ex) AND (hyp:tag:. OR hyp:tag:vbd)) AND (NOT hyp:tok:person)) OR pre:tok:small),((((NOT hyp) AND (hyp OR hyp)) AND (NOT hyp)) OR pre),((((NOT hyp:tag) AND (hyp:tag OR hyp:tag)) AND (NOT hyp:tok)) OR pre:tok),0.01590942364940706,7,-0.044601567,0.03322322,0.010111784
391,0,((((pre:tok:bat OR pre:tok:presents) AND hyp:tag:in) OR hyp:tok:pass) AND pre:tok:and),((((pre OR pre) AND hyp) OR hyp) AND pre),((((pre:tok OR pre:tok) AND hyp:tag) OR hyp:tok) AND pre:tok),0.11538461538461539,5,-0.063349485,-0.10318695,0.03742598
391,1,((((hyp:tok:football AND hyp:tok:man) OR hyp:tok:year) OR pre:tok:prepare) AND pre:tag:.),((((hyp AND hyp) OR hyp) OR pre) AND pre),((((hyp:tok AND hyp:tok) OR hyp:tok) OR pre:tok) AND pre:tag),0.06557377049180328,5,-0.063349485,-0.10318695,0.03742598
391,2,pre:tok:in,pre,pre:tok,0.0,1,-0.063349485,-0.10318695,0.03742598
392,0,(((((NOT hyp:tok:for) AND pre:tag:nn) OR oth:overlap:overlap50) OR hyp:tag:vbn) AND (NOT hyp:tok:home)),(((((NOT hyp) AND pre) OR oth) OR hyp) AND (NOT hyp)),(((((NOT hyp:tok) AND pre:tag) OR oth:overlap) OR hyp:tag) AND (NOT hyp:tok)),0.06525652565256526,7,0.018166529,-0.019916654,0.018581884
392,1,"((((NOT hyp:tok:they) AND (oth:overlap:overlap25 OR pre:tag:dt)) AND (NOT hyp:tag:,)) AND (NOT hyp:tok:for))",((((NOT hyp) AND (oth OR pre)) AND (NOT hyp)) AND (NOT hyp)),((((NOT hyp:tok) AND (oth:overlap OR pre:tag)) AND (NOT hyp:tag)) AND (NOT hyp:tok)),0.028414696712577448,8,0.018166529,-0.019916654,0.018581884
392,2,((((oth:overlap:overlap25 OR pre:tok:and) OR pre:tok:bicycle) OR hyp:tok:people) AND (NOT hyp:tok:for)),((((oth OR pre) OR pre) OR hyp) AND (NOT hyp)),((((oth:overlap OR pre:tok) OR pre:tok) OR hyp:tok) AND (NOT hyp:tok)),0.014558963803403786,6,0.018166529,-0.019916654,0.018581884
395,0,(hyp:tok:too AND pre:tok:woman),(hyp AND pre),(hyp:tok AND pre:tok),0.25,2,-0.05726128,0.059899017,-0.077551864
395,1,pre:tok:in,pre,pre:tok,0.0,1,-0.05726128,0.059899017,-0.077551864
395,2,((hyp:tok:old AND pre:tok:white) AND pre:tok:sitting),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),0.1111111111111111,3,-0.05726128,0.059899017,-0.077551864
399,0,((((pre:tok:children AND pre:tok:playing) OR hyp:tok:plate) OR hyp:tok:elephant) AND (NOT pre:tok:with)),((((pre AND pre) OR hyp) OR hyp) AND (NOT pre)),((((pre:tok AND pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.07058823529411765,6,-0.04566942,0.08255615,-0.08485591
399,1,(((hyp:tok:chess OR hyp:tok:lot) AND pre:tok:playing) AND hyp:tok:in),(((hyp OR hyp) AND pre) AND hyp),(((hyp:tok OR hyp:tok) AND pre:tok) AND hyp:tok),0.047619047619047616,4,-0.04566942,0.08255615,-0.08485591
399,2,(hyp:tok:football AND pre:tok:sport),(hyp AND pre),(hyp:tok AND pre:tok),0.034482758620689655,2,-0.04566942,0.08255615,-0.08485591
400,0,((((hyp:tok:distance OR pre:tok:trail) OR pre:tok:tea) OR hyp:tok:popsicle) OR pre:tok:case),((((hyp OR pre) OR pre) OR hyp) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.061855670103092786,5,0.033684324,-0.044545747,-0.060188603
400,1,((((hyp:tok:bar OR pre:tok:moon) OR pre:tok:camping) OR pre:tok:milk) OR pre:tok:museum),((((hyp OR pre) OR pre) OR pre) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.03773584905660377,5,0.033684324,-0.044545747,-0.060188603
400,2,((((pre:tok:cigarettes OR pre:tok:kite) OR hyp:tok:stunt) OR pre:tok:nap) OR pre:tok:racetrack),((((pre OR pre) OR hyp) OR pre) OR pre),((((pre:tok OR pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.027472527472527472,5,0.033684324,-0.044545747,-0.060188603
403,0,(((pre:tag:vbp AND pre:tok:friends) AND hyp:tag:vbg) AND pre:tok:in),(((pre AND pre) AND hyp) AND pre),(((pre:tag AND pre:tok) AND hyp:tag) AND pre:tok),0.2222222222222222,4,-0.04561362,-0.0033849536,-0.04311837
403,1,((((NOT pre:tag:vbg) AND (pre:tok:dump OR pre:tok:steering)) AND (NOT oth:overlap:overlap25)) OR pre:tok:first),((((NOT pre) AND (pre OR pre)) AND (NOT oth)) OR pre),((((NOT pre:tag) AND (pre:tok OR pre:tok)) AND (NOT oth:overlap)) OR pre:tok),0.08823529411764706,7,-0.04561362,-0.0033849536,-0.04311837
403,2,(((hyp:tok:approaching OR pre:tok:letters) AND pre:tok:blue) AND hyp:tok:is),(((hyp OR pre) AND pre) AND hyp),(((hyp:tok OR pre:tok) AND pre:tok) AND hyp:tok),0.1111111111111111,4,-0.04561362,-0.0033849536,-0.04311837
404,0,((((hyp:tok:shaped OR pre:tok:exercise) OR hyp:tok:skate) OR hyp:tok:gymnasium) AND hyp:tag:jj),((((hyp OR pre) OR hyp) OR hyp) AND hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND hyp:tag),0.19047619047619047,5,-0.026495308,-0.012340853,-0.02068509
404,1,((((hyp:tok:score OR pre:tok:puppies) AND hyp:tag:rb) OR hyp:tok:pushing) AND pre:tag:nns),((((hyp OR pre) AND hyp) OR hyp) AND pre),((((hyp:tok OR pre:tok) AND hyp:tag) OR hyp:tok) AND pre:tag),0.07317073170731707,5,-0.026495308,-0.012340853,-0.02068509
404,2,((hyp:tok:catching OR hyp:tok:religious) AND hyp:tag:prp$),((hyp OR hyp) AND hyp),((hyp:tok OR hyp:tok) AND hyp:tag),0.04878048780487805,3,-0.026495308,-0.012340853,-0.02068509
410,0,(((((NOT oth:overlap:overlap50) AND hyp:tag:nn) AND (NOT pre:tok:holding)) AND (NOT hyp:tok:their)) OR pre:tok:crowd),(((((NOT oth) AND hyp) AND (NOT pre)) AND (NOT hyp)) OR pre),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tok)) AND (NOT hyp:tok)) OR pre:tok),0.046776069259594266,8,-0.05157393,-0.022735164,0.04110366
410,1,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR pre:tok:dog) OR hyp:tok:black) OR pre:tok:play),(((((NOT oth) AND hyp) OR pre) OR hyp) OR pre),(((((NOT oth:overlap) AND hyp:tag) OR pre:tok) OR hyp:tok) OR pre:tok),0.016980693184461503,6,-0.05157393,-0.022735164,0.04110366
410,2,(((((NOT oth:overlap:overlap50) AND hyp:tag:vbg) OR hyp:tok:baseball) OR hyp:tok:asleep) AND (NOT hyp:tag:rb)),(((((NOT oth) AND hyp) OR hyp) OR hyp) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tag)),0.008394698085419735,7,-0.05157393,-0.022735164,0.04110366
411,0,(((((NOT oth:overlap:overlap25) AND pre:tok:shoulder) AND pre:tok:her) OR hyp:tok:cards) AND (NOT pre:tag:vbp)),(((((NOT oth) AND pre) AND pre) OR hyp) AND (NOT pre)),(((((NOT oth:overlap) AND pre:tok) AND pre:tok) OR hyp:tok) AND (NOT pre:tag)),0.11538461538461539,7,-0.07647673,0.051506314,-0.05976417
411,1,(((NOT hyp:tag:in) AND (hyp:tok:napping OR pre:tok:airport)) AND hyp:tag:dt),(((NOT hyp) AND (hyp OR pre)) AND hyp),(((NOT hyp:tag) AND (hyp:tok OR pre:tok)) AND hyp:tag),0.08,5,-0.07647673,0.051506314,-0.05976417
411,2,pre:tok:in,pre,pre:tok,0.0,1,-0.07647673,0.051506314,-0.05976417
412,0,(((((NOT pre:tok:red) AND hyp:tok:red) OR hyp:tok:uniform) AND oth:overlap:overlap25) AND (NOT pre:tok:and)),(((((NOT pre) AND hyp) OR hyp) AND oth) AND (NOT pre)),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) AND oth:overlap) AND (NOT pre:tok)),0.07142857142857142,7,-0.18089642,-0.07204327,0.074127026
412,1,(((((NOT pre:tok:and) AND hyp:tok:red) AND (NOT oth:overlap:overlap75)) OR hyp:tok:goggles) AND (NOT hyp:tok:in)),(((((NOT pre) AND hyp) AND (NOT oth)) OR hyp) AND (NOT hyp)),(((((NOT pre:tok) AND hyp:tok) AND (NOT oth:overlap)) OR hyp:tok) AND (NOT hyp:tok)),0.05426356589147287,8,-0.18089642,-0.07204327,0.074127026
412,2,((((hyp:tag:. AND hyp:tok:red) AND pre:tag:in) AND hyp:tag:dt) AND pre:tag:jj),((((hyp AND hyp) AND pre) AND hyp) AND pre),((((hyp:tag AND hyp:tok) AND pre:tag) AND hyp:tag) AND pre:tag),0.023121387283236993,5,-0.18089642,-0.07204327,0.074127026
413,0,((((pre:tok:people OR pre:tok:sitting) OR hyp:tok:alone) AND (NOT oth:overlap:overlap50)) OR pre:tok:line),((((pre OR pre) OR hyp) AND (NOT oth)) OR pre),((((pre:tok OR pre:tok) OR hyp:tok) AND (NOT oth:overlap)) OR pre:tok),0.02742409402546523,6,-0.010215712,-0.04609233,0.053386092
413,1,(((((NOT oth:overlap:overlap25) AND hyp:tag:.) OR hyp:tok:playing) AND (NOT pre:tok:two)) AND (NOT pre:tok:-)),(((((NOT oth) AND hyp) OR hyp) AND (NOT pre)) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.013236088600756347,8,-0.010215712,-0.04609233,0.053386092
413,2,((((hyp:tok:driving OR hyp:tok:running) OR hyp:tok:drives) OR hyp:tok:basketball) OR hyp:tok:chases),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.013040494166094716,5,-0.010215712,-0.04609233,0.053386092
416,0,((((hyp:tok:car OR hyp:tok:sitting) OR hyp:tok:cat) OR hyp:tok:asleep) OR hyp:tok:sleeping),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.03959683225341973,5,-0.05349335,-0.04912092,0.07974789
416,1,((((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:boys) OR pre:tok:jumping) OR hyp:tok:home),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.013552758954501452,5,-0.05349335,-0.04912092,0.07974789
416,2,((((hyp:tok:car OR hyp:tok:tv) OR hyp:tok:desert) OR hyp:tok:clock) OR hyp:tok:pets),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.011194029850746268,5,-0.05349335,-0.04912092,0.07974789
419,0,pre:tok:in,pre,pre:tok,0.0,1,0.14452167,-0.08351234,-0.15428664
419,1,pre:tok:in,pre,pre:tok,0.0,1,0.14452167,-0.08351234,-0.15428664
419,2,pre:tok:in,pre,pre:tok,0.0,1,0.14452167,-0.08351234,-0.15428664
420,0,((((hyp:tok:football AND hyp:tok:man) OR hyp:tok:tackle) OR hyp:tok:supermarket) OR hyp:tok:seen),((((hyp AND hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.21428571428571427,5,0.04555787,2.5705469e-05,-0.030242294
420,1,(hyp:tok:football AND pre:tok:child),(hyp AND pre),(hyp:tok AND pre:tok),0.1111111111111111,2,0.04555787,2.5705469e-05,-0.030242294
420,2,(hyp:tok:football AND pre:tok:throwing),(hyp AND pre),(hyp:tok AND pre:tok),0.1111111111111111,2,0.04555787,2.5705469e-05,-0.030242294
423,0,(hyp:tok:heels AND pre:tok:two),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.011351287,-0.032893483,-0.005386788
423,1,(hyp:tok:duck AND pre:tok:are),(hyp AND pre),(hyp:tok AND pre:tok),0.16666666666666666,2,-0.011351287,-0.032893483,-0.005386788
423,2,pre:tok:in,pre,pre:tok,0.0,1,-0.011351287,-0.032893483,-0.005386788
424,0,((((hyp:tok:played OR hyp:tok:youngster) OR pre:tok:images) OR pre:tok:fast) AND (NOT hyp:tag:jj)),((((hyp OR hyp) OR pre) OR pre) AND (NOT hyp)),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) AND (NOT hyp:tag)),0.1111111111111111,6,0.017341973,-0.018448077,-0.07039893
424,1,((((hyp:tok:ears OR pre:tok:wave) OR hyp:tok:move) OR hyp:tok:eye) AND (NOT hyp:tag:vbg)),((((hyp OR pre) OR hyp) OR hyp) AND (NOT hyp)),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tag)),0.05263157894736842,6,0.017341973,-0.018448077,-0.07039893
424,2,(hyp:tok:sport AND pre:tok:play),(hyp AND pre),(hyp:tok AND pre:tok),0.043478260869565216,2,0.017341973,-0.018448077,-0.07039893
429,0,(hyp:tok:by AND pre:tok:ceremony),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.12660566,0.0747706,-0.032753352
429,1,pre:tok:in,pre,pre:tok,0.0,1,-0.12660566,0.0747706,-0.032753352
429,2,pre:tok:in,pre,pre:tok,0.0,1,-0.12660566,0.0747706,-0.032753352
435,0,((((hyp:tok:sad OR hyp:tok:wares) OR hyp:tok:step) AND (NOT pre:tok:and)) OR hyp:tok:buildings),((((hyp OR hyp) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.08620689655172414,6,-0.06398713,0.0065233908,0.003911612
435,1,((((pre:tok:plaid AND pre:tok:standing) OR hyp:tok:lumberjack) OR hyp:tok:elephant) OR pre:tok:gesturing),((((pre AND pre) OR hyp) OR hyp) OR pre),((((pre:tok AND pre:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.058823529411764705,5,-0.06398713,0.0065233908,0.003911612
435,2,(hyp:tok:man AND pre:tok:includes),(hyp AND pre),(hyp:tok AND pre:tok),0.022727272727272728,2,-0.06398713,0.0065233908,0.003911612
436,0,((((hyp:tok:women AND pre:tok:men) OR pre:tok:turn) OR hyp:tok:flight) OR hyp:tok:mirror),((((hyp AND pre) OR pre) OR hyp) OR hyp),((((hyp:tok AND pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.04,5,-0.21373358,0.119361095,-0.032089666
436,1,((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:girls) AND (NOT pre:tok:and)) OR hyp:tok:pants),((((hyp AND pre) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.022556390977443608,6,-0.21373358,0.119361095,-0.032089666
436,2,((((hyp:tok:balding OR pre:tok:swimsuit) OR hyp:tok:machine) AND oth:overlap:overlap75) AND hyp:tag:.),((((hyp OR pre) OR hyp) AND oth) AND hyp),((((hyp:tok OR pre:tok) OR hyp:tok) AND oth:overlap) AND hyp:tag),0.01327433628318584,5,-0.21373358,0.119361095,-0.032089666
437,0,(hyp:tok:swimmer AND pre:tok:in),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.064132765,0.029891819,-0.034829702
437,1,pre:tok:in,pre,pre:tok,0.0,1,-0.064132765,0.029891819,-0.034829702
437,2,pre:tok:in,pre,pre:tok,0.0,1,-0.064132765,0.029891819,-0.034829702
445,0,(hyp:tok:sleeping AND pre:tok:musicians),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.09259478,-0.039882805,0.020772837
445,1,(hyp:tok:singing AND pre:tok:supermarket),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.09259478,-0.039882805,0.020772837
